,Plant,Plant Zone,Plant Zone Desc,CFS Source,CFS Destination,Final Destination,Dest. Desc.,Route Name,MODE,Total with STO,Proposed Level,Material,Closing Stock,BUn
3830,1110,W000001110,SUTRAPADA,,,N000000037,JALLANDHAR,,LOR,5280.0,L1,FGBCTNLA0050,187.65,MT
3831,1110,W000001110,SUTRAPADA,,,N000000037,JALLANDHAR,,LOR,5280.0,L1,FGDSDOLA0050,850.8,MT
3832,1110,W000001110,SUTRAPADA,,,N000000037,JALLANDHAR,,LOR,5280.0,L1,FGDSDOLA1300,269.1,MT
3833,1110,W000001110,SUTRAPADA,,,N000000037,JALLANDHAR,,LOR,5280.0,L1,FGDSEXLI0050,131.85,MT
3834,1110,W000001110,SUTRAPADA,,,N000000037,JALLANDHAR,,LOR,5280.0,L1,FGDSEXLI1300,20.8,MT
3835,1110,W000001110,SUTRAPADA,,,N000000037,JALLANDHAR,,LOR,5280.0,L1,FGDSSILA0050,198.0,MT
3836,1110,W000001110,SUTRAPADA,,,N000000037,JALLANDHAR,,LOR,5280.0,L1,FGLSDOLA0050,436.55,MT
3837,1110,W000001110,SUTRAPADA,,,N000000037,JALLANDHAR,,LOR,5280.0,L1,FGLSDTLA0050,313.6,MT
3838,1110,W000001110,SUTRAPADA,,,N000000037,JALLANDHAR,,LOR,5280.0,L1,FGLSDTLA1000,78.0,MT
3839,1110,W000001110,SUTRAPADA,,,N000000037,JALLANDHAR,,LOR,5280.0,L1,FGLSDTLI0050,23.7,MT
3840,1110,W000001110,SUTRAPADA,,,N000000037,JALLANDHAR,,LOR,5280.0,L1,FGLSEXDT0050,200.0,MT
3841,1110,W000001110,SUTRAPADA,,,N000000037,JALLANDHAR,,LOR,5280.0,L1,FGLSEXLI0750,58.5,MT
3842,1110,W000001110,SUTRAPADA,,,N000000037,JALLANDHAR,,LOR,5280.0,L1,FGLSLCLA1000,69.0,MT
3843,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGBCAGLA0050,40.0,MT
3844,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGBCANLA0050,66.35,MT
3845,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGBCBCLA0025,21.125,MT
3846,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGBCDSLA0050,270.45,MT
3847,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGBCFFLA0050,52.15,MT
3848,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGBCFNLA0050,62.5,MT
3849,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGBCNTLI1200,1.2,MT
3850,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGBCTFLA0050,85.0,MT
3851,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGBCTNLA0050,187.65,MT
3852,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGDSDOLA0050,850.8,MT
3853,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGDSDOLA1300,269.1,MT
3854,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGDSEXLI0050,131.85,MT
3855,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGDSEXLI1300,20.8,MT
3856,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGDSSILA0050,198.0,MT
3857,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGLSDOLA0050,436.55,MT
3858,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGLSDTLA0050,313.6,MT
3859,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGLSDTLA1000,78.0,MT
3860,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGLSDTLI0050,23.7,MT
3861,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGLSEXDT0050,200.0,MT
3862,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGLSEXLI0750,58.5,MT
3863,1110,W000001110,SUTRAPADA,,,W000000092,JALNA,,LOR,4130.0,L1,FGLSLCLA1000,69.0,MT
3864,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGBCAGLA0050,40.0,MT
3865,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGBCANLA0050,66.35,MT
3866,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGBCBCLA0025,21.125,MT
3867,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGBCDSLA0050,270.45,MT
3868,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGBCFFLA0050,52.15,MT
3869,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGBCFNLA0050,62.5,MT
3870,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGBCNTLI1200,1.2,MT
3871,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGBCTFLA0050,85.0,MT
3872,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGBCTNLA0050,187.65,MT
3873,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGDSDOLA0050,850.8,MT
3874,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGDSDOLA1300,269.1,MT
3875,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGDSEXLI0050,131.85,MT
3876,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGDSEXLI1300,20.8,MT
3877,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGDSSILA0050,198.0,MT
3878,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGLSDOLA0050,436.55,MT
3879,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGLSDTLA0050,313.6,MT
3880,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGLSDTLA1000,78.0,MT
3881,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGLSDTLI0050,23.7,MT
3882,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGLSEXDT0050,200.0,MT
3883,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGLSEXLI0750,58.5,MT
3884,1110,W000001110,SUTRAPADA,,,N000000089,JAMMUTAWI,,LOR,5780.0,L1,FGLSLCLA1000,69.0,MT
3885,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGBCAGLA0050,40.0,MT
3886,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGBCANLA0050,66.35,MT
3887,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGBCBCLA0025,21.125,MT
3888,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGBCDSLA0050,270.45,MT
3889,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGBCFFLA0050,52.15,MT
3890,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGBCFNLA0050,62.5,MT
3891,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGBCNTLI1200,1.2,MT
3892,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGBCTFLA0050,85.0,MT
3893,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGBCTNLA0050,187.65,MT
3894,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGDSDOLA0050,850.8,MT
3895,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGDSDOLA1300,269.1,MT
3896,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGDSEXLI0050,131.85,MT
3897,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGDSEXLI1300,20.8,MT
3898,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGDSSILA0050,198.0,MT
3899,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGLSDOLA0050,436.55,MT
3900,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGLSDTLA0050,313.6,MT
3901,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGLSDTLA1000,78.0,MT
3902,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGLSDTLI0050,23.7,MT
3903,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGLSEXDT0050,200.0,MT
3904,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGLSEXLI0750,58.5,MT
3905,1110,W000001110,SUTRAPADA,,,W000000087,JAMNAGAR,,LOR,2280.0,L1,FGLSLCLA1000,69.0,MT
3906,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGBCAGLA0050,40.0,MT
3907,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGBCANLA0050,66.35,MT
3908,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGBCBCLA0025,21.125,MT
3909,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGBCDSLA0050,270.45,MT
3910,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGBCFFLA0050,52.15,MT
3911,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGBCFNLA0050,62.5,MT
3912,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGBCNTLI1200,1.2,MT
3913,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGBCTFLA0050,85.0,MT
3914,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGBCTNLA0050,187.65,MT
3915,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGDSDOLA0050,850.8,MT
3916,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGDSDOLA1300,269.1,MT
3917,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGDSEXLI0050,131.85,MT
3918,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGDSEXLI1300,20.8,MT
3919,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGDSSILA0050,198.0,MT
3920,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGLSDOLA0050,436.55,MT
3921,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGLSDTLA0050,313.6,MT
3922,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGLSDTLA1000,78.0,MT
3923,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGLSDTLI0050,23.7,MT
3924,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGLSEXDT0050,200.0,MT
3925,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGLSEXLI0750,58.5,MT
3926,1110,W000001110,SUTRAPADA,,,W000001159,JAMNAGAR,,LOR,2280.0,L1,FGLSLCLA1000,69.0,MT
3927,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGBCAGLA0050,40.0,MT
3928,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGBCANLA0050,66.35,MT
3929,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGBCBCLA0025,21.125,MT
3930,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGBCDSLA0050,270.45,MT
3931,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGBCFFLA0050,52.15,MT
3932,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGBCFNLA0050,62.5,MT
3933,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGBCNTLI1200,1.2,MT
3934,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGBCTFLA0050,85.0,MT
3935,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGBCTNLA0050,187.65,MT
3936,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGDSDOLA0050,850.8,MT
3937,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGDSDOLA1300,269.1,MT
3938,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGDSEXLI0050,131.85,MT
3939,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGDSEXLI1300,20.8,MT
3940,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGDSSILA0050,198.0,MT
3941,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGLSDOLA0050,436.55,MT
3942,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGLSDTLA0050,313.6,MT
3943,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGLSDTLA1000,78.0,MT
3944,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGLSDTLI0050,23.7,MT
3945,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGLSEXDT0050,200.0,MT
3946,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGLSEXLI0750,58.5,MT
3947,1110,W000001110,SUTRAPADA,,,E000000031,JAMSHEDPUR,,LOR,6730.0,L1,FGLSLCLA1000,69.0,MT
3948,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGBCAGLA0050,40.0,MT
3949,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGBCANLA0050,66.35,MT
3950,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGBCBCLA0025,21.125,MT
3951,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGBCDSLA0050,270.45,MT
3952,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGBCFFLA0050,52.15,MT
3953,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGBCFNLA0050,62.5,MT
3954,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGBCNTLI1200,1.2,MT
3955,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGBCTFLA0050,85.0,MT
3956,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGBCTNLA0050,187.65,MT
3957,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGDSDOLA0050,850.8,MT
3958,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGDSDOLA1300,269.1,MT
3959,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGDSEXLI0050,131.85,MT
3960,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGDSEXLI1300,20.8,MT
3961,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGDSSILA0050,198.0,MT
3962,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGLSDOLA0050,436.55,MT
3963,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGLSDTLA0050,313.6,MT
3964,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGLSDTLA1000,78.0,MT
3965,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGLSDTLI0050,23.7,MT
3966,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGLSEXDT0050,200.0,MT
3967,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGLSEXLI0750,58.5,MT
3968,1110,W000001110,SUTRAPADA,,,N000000160,JASPUR,,LOR,5255.0,L1,FGLSLCLA1000,69.0,MT
3969,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGBCAGLA0050,40.0,MT
3970,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGBCANLA0050,66.35,MT
3971,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGBCBCLA0025,21.125,MT
3972,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGBCDSLA0050,270.45,MT
3973,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGBCFFLA0050,52.15,MT
3974,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGBCFNLA0050,62.5,MT
3975,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGBCNTLI1200,1.2,MT
3976,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGBCTFLA0050,85.0,MT
3977,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGBCTNLA0050,187.65,MT
3978,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGDSDOLA0050,850.8,MT
3979,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGDSDOLA1300,269.1,MT
3980,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGDSEXLI0050,131.85,MT
3981,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGDSEXLI1300,20.8,MT
3982,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGDSSILA0050,198.0,MT
3983,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGLSDOLA0050,436.55,MT
3984,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGLSDTLA0050,313.6,MT
3985,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGLSDTLA1000,78.0,MT
3986,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGLSDTLI0050,23.7,MT
3987,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGLSEXDT0050,200.0,MT
3988,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGLSEXLI0750,58.5,MT
3989,1110,W000001110,SUTRAPADA,,,W000000024,JAYSINGPUR,,LOR,5105.0,L1,FGLSLCLA1000,69.0,MT
3990,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGBCAGLA0050,40.0,MT
3991,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGBCANLA0050,66.35,MT
3992,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGBCBCLA0025,21.125,MT
3993,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGBCDSLA0050,270.45,MT
3994,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGBCFFLA0050,52.15,MT
3995,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGBCFNLA0050,62.5,MT
3996,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGBCNTLI1200,1.2,MT
3997,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGBCTFLA0050,85.0,MT
3998,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGBCTNLA0050,187.65,MT
3999,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGDSDOLA0050,850.8,MT
4000,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGDSDOLA1300,269.1,MT
4001,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGDSEXLI0050,131.85,MT
4002,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGDSEXLI1300,20.8,MT
4003,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGDSSILA0050,198.0,MT
4004,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGLSDOLA0050,436.55,MT
4005,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGLSDTLA0050,313.6,MT
4006,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGLSDTLA1000,78.0,MT
4007,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGLSDTLI0050,23.7,MT
4008,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGLSEXDT0050,200.0,MT
4009,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGLSEXLI0750,58.5,MT
4010,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,LOR,3025.0,L1,FGLSLCLA1000,69.0,MT
4011,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGBCAGLA0050,40.0,MT
4012,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGBCANLA0050,66.35,MT
4013,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGBCBCLA0025,21.125,MT
4014,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGBCDSLA0050,270.45,MT
4015,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGBCFFLA0050,52.15,MT
4016,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGBCFNLA0050,62.5,MT
4017,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGBCNTLI1200,1.2,MT
4018,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGBCTFLA0050,85.0,MT
4019,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGBCTNLA0050,187.65,MT
4020,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGDSDOLA0050,850.8,MT
4021,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGDSDOLA1300,269.1,MT
4022,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGDSEXLI0050,131.85,MT
4023,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGDSEXLI1300,20.8,MT
4024,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGDSSILA0050,198.0,MT
4025,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGLSDOLA0050,436.55,MT
4026,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGLSDTLA0050,313.6,MT
4027,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGLSDTLA1000,78.0,MT
4028,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGLSDTLI0050,23.7,MT
4029,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGLSEXDT0050,200.0,MT
4030,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGLSEXLI0750,58.5,MT
4031,1110,W000001110,SUTRAPADA,,,W000000067,JHAGADIA,,BLK,3580.0,L2,FGLSLCLA1000,69.0,MT
4032,1110,W000001110,SUTRAPADA,,,N000000138,JHANSI,,LOR,4830.0,L1,FGBCAGLA0050,40.0,MT
4033,1110,W000001110,SUTRAPADA,,,N000000138,JHANSI,,LOR,4830.0,L1,FGBCANLA0050,66.35,MT
4034,1110,W000001110,SUTRAPADA,,,N000000138,JHANSI,,LOR,4830.0,L1,FGBCBCLA0025,21.125,MT
4035,1110,W000001110,SUTRAPADA,,,N000000138,JHANSI,,LOR,4830.0,L1,FGBCDSLA0050,270.45,MT
4036,1110,W000001110,SUTRAPADA,,,N000000138,JHANSI,,LOR,4830.0,L1,FGBCFFLA0050,52.15,MT
4037,1110,W000001110,SUTRAPADA,,,N000000138,JHANSI,,LOR,4830.0,L1,FGBCFNLA0050,62.5,MT
4038,1110,W000001110,SUTRAPADA,,,N000000138,JHANSI,,LOR,4830.0,L1,FGBCNTLI1200,1.2,MT
